date,idx,headline,quality_score,semantic_consistency,evaluator_outcome,rubric_weight,outcome_alpha,llm_picks,final_reward,leak_flag
20250802,11,"CEZ, a. s. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9237085580825806,0.1428571428571429,0.25,0.0,0,0.8627814185619354,0
20250802,12,"CEZ, a. s. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9470694065093994,0.5714285714285714,0.25,0.0,0,0.8803020548820495,1
20250802,13,"CEZ, a. s. 2025 Q2 - Results - Earnings Call Presentation",0.4759999999999999,0.9514968395233154,0.8571428571428572,0.25,0.0,0,0.8326226296424866,1
20250802,14,"CEZ, a. s. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9550462961196899,1.0,0.25,0.0,0,0.8862847220897674,1
20250802,15,"CEZ, a. s. 2025 Q2 - Results - Earnings Call Presentation",0.4,0.8842349052429199,0.0,0.25,0.0,0,0.7631761789321899,1
20250802,16,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.947797417640686,0.8571428571428572,0.25,0.0,0,0.8808480632305145,1
20250802,17,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.44000000000000006,0.9408923983573914,0.2857142857142857,0.25,0.0,0,0.8156692987680435,0
20250802,18,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.9437984824180603,0.5714285714285714,0.25,0.0,0,0.9203488618135451,1
20250802,19,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.4759999999999999,0.9455241560935974,0.7142857142857143,0.25,0.0,0,0.828143117070198,1
20250802,20,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.922096312046051,0.0,0.25,0.0,0,0.8615722340345382,1
20250802,21,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.44000000000000006,0.9361160397529602,0.1428571428571429,0.25,0.0,0,0.8120870298147201,0
20250802,22,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.9413628578186035,0.4285714285714286,0.25,0.0,0,0.9185221433639525,1
20250802,23,"CEZ, a. s. (CEZYY) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9486003518104553,1.0,0.25,0.0,0,0.8814502638578414,1
20250802,24,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.44000000000000006,0.9277297258377075,0.2857142857142857,0.25,0.0,0,0.8057972943782806,0
20250802,25,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.6799999999999999,0.9282184839248657,0.4285714285714286,0.25,0.0,0,0.8661638629436492,0
20250802,26,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.6799999999999999,0.9343265295028687,0.7142857142857143,0.25,0.0,0,0.8707448971271514,1
20250802,27,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.6799999999999999,0.9170974493026733,0.0,0.25,0.0,0,0.8578230869770049,0
20250802,28,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.6799999999999999,0.9454113245010376,0.8571428571428572,0.25,0.0,0,0.8790584933757781,0
20250802,29,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.44000000000000006,0.9228169918060303,0.1428571428571429,0.25,0.0,0,0.8021127438545227,0
20250802,30,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.6799999999999999,0.930273175239563,0.5714285714285714,0.25,0.0,0,0.8677048814296722,0
20250802,31,"Investors are now less concerned about tariffs than the economy, says BofA survey. Why that could be a mistake.",0.4,0.9483603835105896,1.0,0.25,0.0,0,0.8112702876329422,0
20250802,32,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9457239508628845,0.8571428571428572,0.25,0.0,0,0.8792929631471633,1
20250802,33,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9445499181747437,0.7142857142857143,0.25,0.0,0,0.8784124386310577,1
20250802,34,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9383214712142944,0.2857142857142857,0.25,0.0,0,0.8737411034107208,0
20250802,35,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9440478086471558,0.5714285714285714,0.25,0.0,0,0.8780358564853668,1
20250802,36,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.44000000000000006,0.9226694703102112,0.1428571428571429,0.25,0.0,0,0.8020021027326584,0
20250802,37,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9529335498809814,1.0,0.25,0.0,0,0.884700162410736,1
20250802,38,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9218735098838806,0.0,0.25,0.0,0,0.8614051324129104,0
20250802,39,"Owlet, Inc.(OWLT) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9398295879364014,0.4285714285714286,0.25,0.0,0,0.874872190952301,0
20250802,40,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9498390555381775,0.8571428571428572,0.25,0.0,0,0.882379291653633,0
20250802,41,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.16000000000000003,0.9471822381019592,0.4285714285714286,0.25,0.0,0,0.7503866785764695,1
20250802,42,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.44000000000000006,0.9480774402618408,0.5714285714285714,0.25,0.0,0,0.8210580801963806,1
20250802,43,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9531189203262329,1.0,0.25,0.0,0,0.8848391902446746,1
20250802,44,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.16000000000000003,0.9430654048919678,0.2857142857142857,0.25,0.0,0,0.7472990536689759,1
20250802,45,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9486892223358154,0.7142857142857143,0.25,0.0,0,0.8815169167518615,1
20250802,46,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.55,0.9358446002006531,0.1428571428571429,0.25,0.0,0,0.8393834501504898,1
20250802,47,"Owlet, Inc. 2025 Q2 - Results - Earnings Call Presentation",0.6799999999999999,0.9256108999252319,0.0,0.25,0.0,0,0.8642081749439239,0
20250802,48,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.4,0.9579797387123108,1.0,0.25,0.0,0,0.8184848040342331,0
20250802,49,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9542620778083801,0.7142857142857143,0.25,0.0,0,0.885696558356285,1
20250802,50,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9542637467384338,0.8571428571428572,0.25,0.0,0,0.8856978100538253,1
20250802,51,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9372512698173523,0.0,0.25,0.0,0,0.8729384523630142,0
20250802,52,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9514191150665283,0.4285714285714286,0.25,0.0,0,0.8835643362998962,0
20250802,53,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9507555365562439,0.2857142857142857,0.25,0.0,0,0.8830666524171829,1
20250802,54,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9474514722824097,0.1428571428571429,0.25,0.0,0,0.8805886042118072,1
20250802,55,"OneStream, Inc. (OS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9537102580070496,0.5714285714285714,0.25,0.0,0,0.8852826935052871,1
20250802,56,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9509451985359192,1.0,0.25,0.0,0,0.8832088989019393,1
20250802,57,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9333587884902954,0.5714285714285714,0.25,0.0,0,0.9125190913677215,1
20250802,58,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9387640953063965,0.7142857142857143,0.25,0.0,0,0.9165730714797973,1
20250802,59,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9431232810020447,0.8571428571428572,0.25,0.0,0,0.9198424607515334,1
20250802,60,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9071974158287048,0.0,0.25,0.0,0,0.8503980618715286,1
20250802,61,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9287760257720947,0.1428571428571429,0.25,0.0,0,0.909082019329071,1
20250802,62,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9330133199691772,0.4285714285714286,0.25,0.0,0,0.9122599899768828,0
20250802,63,Doman Building Materials Group Ltd. (CWXZF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9315625429153442,0.2857142857142857,0.25,0.0,0,0.8686719071865081,0
20250802,64,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9543571472167969,1.0,0.25,0.0,0,0.8857678604125976,1
20250802,65,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9508140683174133,0.8571428571428572,0.25,0.0,0,0.8831105512380599,1
20250802,66,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.915651261806488,0.0,0.25,0.0,0,0.8992384463548659,1
20250802,67,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.937492847442627,0.5714285714285714,0.25,0.0,0,0.9156196355819701,1
20250802,68,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.55,0.928015947341919,0.1428571428571429,0.25,0.0,0,0.8335119605064392,1
20250802,69,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9309217929840088,0.2857142857142857,0.25,0.0,0,0.9106913447380065,0
20250802,70,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9314857721328735,0.4285714285714286,0.25,0.0,0,0.8686143290996551,1
20250802,71,Russel Metals Inc. (RUSMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9408426284790039,0.7142857142857143,0.25,0.0,0,0.8756319713592529,0
20250802,72,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9270741939544678,0.0,0.25,0.0,0,0.9078056454658507,0
20250802,73,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.4759999999999999,0.9517903327941895,1.0,0.25,0.0,0,0.8328427495956421,1
20250802,74,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.16000000000000003,0.9282375574111938,0.1428571428571429,0.25,0.0,0,0.7361781680583954,1
20250802,75,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9431731700897217,0.5714285714285714,0.25,0.0,0,0.8773798775672912,1
20250802,76,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.4,0.941410481929779,0.4285714285714286,0.25,0.0,0,0.8060578614473343,1
20250802,77,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9470017552375793,0.7142857142857143,0.25,0.0,0,0.8802513164281844,0
20250802,78,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9516438245773315,0.8571428571428572,0.25,0.0,0,0.8837328684329986,1
20250802,79,Engie Brasil Energia S.A. (EGIEY) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9397670030593872,0.2857142857142857,0.25,0.0,0,0.9173252522945403,0
20250802,80,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.4,0.9438432455062866,0.7142857142857143,0.25,0.0,0,0.8078824341297149,0
20250802,81,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.5199999999999999,0.940192461013794,0.2857142857142857,0.25,0.0,0,0.8351443457603455,1
20250802,82,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.8499999999999999,0.9267953038215637,0.0,0.25,0.0,0,0.9075964778661727,0
20250802,83,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.8499999999999999,0.9343186616897583,0.1428571428571429,0.25,0.0,0,0.9132389962673186,1
20250802,84,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.6799999999999999,0.9534908533096313,0.8571428571428572,0.25,0.0,0,0.8851181399822234,1
20250802,85,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.8499999999999999,0.9426500797271729,0.5714285714285714,0.25,0.0,0,0.9194875597953795,0
20250802,86,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.6799999999999999,0.9418578743934631,0.4285714285714286,0.25,0.0,0,0.8763934057950973,0
20250802,87,CGGR: Capital Group's Growth ETF Is Built For The Long Term,0.8499999999999999,0.9553126096725464,1.0,0.25,0.0,0,0.9289844572544097,0
20250802,88,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.6799999999999999,0.9227538108825684,0.8571428571428572,0.25,0.0,0,0.8620653581619262,0
20250802,89,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.44000000000000006,0.9420774579048157,0.1428571428571429,0.25,0.0,0,0.8165580934286117,1
20250802,90,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.2,0.9705500602722168,0.2857142857142857,0.25,0.0,0,0.7779125452041626,0
20250802,91,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.6799999999999999,0.9531292915344238,0.4285714285714286,0.25,0.0,0,0.8848469686508178,0
20250802,92,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.44000000000000006,0.9276841878890991,1.0,0.25,0.0,0,0.8057631409168243,1
20250802,93,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.55,0.93337082862854,0.0,0.25,0.0,0,0.837528121471405,0
20250802,94,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.55,0.9374589920043945,0.5714285714285714,0.25,0.0,0,0.8405942440032959,1
20250802,95,Wheaton Precious Metals Corp. 2025 Q2 - Results - Earnings Call Presentation,0.4,0.9253008961677551,0.7142857142857143,0.25,0.0,0,0.7939756721258163,1
20250802,96,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9425049424171448,0.8571428571428572,0.25,0.0,0,0.8768787068128585,0
20250802,97,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.4,0.9133918285369873,0.1428571428571429,0.25,0.0,0,0.7850438714027405,1
20250802,98,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.923323929309845,0.2857142857142857,0.25,0.0,0,0.8624929469823837,0
20250802,99,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.24,0.9250206351280212,0.4285714285714286,0.25,0.0,0,0.753765476346016,0
20250802,100,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.25,0.9747004508972168,1.0,0.25,0.0,0,0.7935253381729126,0
20250802,101,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.4,0.8901366591453552,0.0,0.25,0.0,0,0.7676024943590164,1
20250802,102,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.928432047367096,0.5714285714285714,0.25,0.0,0,0.9088240355253219,0
20250802,103,Wheaton Precious Metals Corp. (WPM) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9367847442626953,0.7142857142857143,0.25,0.0,0,0.9150885581970214,1
20250802,104,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9416053891181946,0.7142857142857143,0.25,0.0,0,0.8762040418386459,1
20250802,105,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9504061937332153,1.0,0.25,0.0,0,0.8828046452999114,0
20250802,106,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9411726593971252,0.4285714285714286,0.25,0.0,0,0.8758794945478439,1
20250802,107,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9373083114624023,0.2857142857142857,0.25,0.0,0,0.8729812335968017,1
20250802,108,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9413756132125854,0.5714285714285714,0.25,0.0,0,0.876031709909439,1
20250802,109,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.4,0.9193065166473389,0.0,0.25,0.0,0,0.7894798874855041,1
20250802,110,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9293285012245178,0.1428571428571429,0.25,0.0,0,0.8669963759183883,0
20250802,111,Jamf Holding Corp. (JAMF) Q2 2025 Earnings Call Transcript,0.44000000000000006,0.9489768147468567,0.8571428571428572,0.25,0.0,0,0.8217326110601425,1
20250802,112,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.8499999999999999,0.9613086581230164,0.7142857142857143,0.25,0.0,0,0.9334814935922622,0
20250802,113,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.6799999999999999,0.9405553340911865,1.0,0.25,0.0,0,0.8754165005683898,0
20250802,114,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.8499999999999999,0.9357653260231018,0.8571428571428572,0.25,0.0,0,0.9143239945173263,1
20250802,115,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.6499999999999999,0.899634599685669,0.2857142857142857,0.25,0.0,0,0.8372259497642517,0
20250802,116,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.4759999999999999,0.9316949844360352,0.1428571428571429,0.25,0.0,0,0.8177712383270264,0
20250802,117,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.8499999999999999,0.9320983290672302,0.5714285714285714,0.25,0.0,0,0.9115737468004226,1
20250802,118,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.8499999999999999,0.9311314821243286,0.0,0.25,0.0,0,0.9108486115932464,1
20250802,119,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság 2025 Q2 - Results - Earnings Call Presentation,0.4,0.972171425819397,0.4285714285714286,0.25,0.0,0,0.8291285693645477,0
20250802,120,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.5,0.9114044904708862,0.0,0.25,0.0,0,0.8085533678531647,0
20250802,121,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9448440670967102,1.0,0.25,0.0,0,0.8786330503225326,1
20250802,122,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9303890466690063,0.4285714285714286,0.25,0.0,0,0.9102917850017547,0
20250802,123,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9405456781387329,0.7142857142857143,0.25,0.0,0,0.8754092586040496,0
20250802,124,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.4,0.9145379662513733,0.1428571428571429,0.25,0.0,0,0.78590347468853,0
20250802,125,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9360178709030151,0.5714285714285714,0.25,0.0,0,0.9145134031772613,0
20250802,126,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.4,0.9418180584907532,0.8571428571428572,0.25,0.0,0,0.8063635438680649,0
20250802,127,Atmus Filtration Technologies Inc. (ATMU) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9197869896888733,0.2857142857142857,0.25,0.0,0,0.8598402422666549,0
20250802,128,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9310686588287354,0.7142857142857143,0.25,0.0,0,0.9108014941215514,0
20250802,129,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9688193798065186,1.0,0.25,0.0,0,0.8966145348548888,0
20250802,130,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9493718147277832,0.8571428571428572,0.25,0.0,0,0.8820288610458373,1
20250802,131,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.924132764339447,0.2857142857142857,0.25,0.0,0,0.9055995732545852,1
20250802,132,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9154897332191467,0.1428571428571429,0.25,0.0,0,0.85661729991436,0
20250802,133,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.8499999999999999,0.9300726652145386,0.5714285714285714,0.25,0.0,0,0.9100544989109038,0
20250802,134,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.5,0.9133646488189697,0.0,0.25,0.0,0,0.8100234866142273,1
20250802,135,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (MGYOY) Q2 2025 Earnings Call Transcript,0.6799999999999999,0.9294018745422363,0.4285714285714286,0.25,0.0,0,0.8670514059066772,1
20250802,136,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9503474831581116,0.8571428571428572,0.25,0.0,0,0.8827606123685836,0
20250802,137,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9534790515899658,1.0,0.25,0.0,0,0.8851092886924743,1
20250802,138,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.4,0.9232234954833984,0.2857142857142857,0.25,0.0,0,0.7924176216125488,0
20250802,139,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9078961610794067,0.0,0.25,0.0,0,0.850922120809555,0
20250802,140,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.925929069519043,0.4285714285714286,0.25,0.0,0,0.8644468021392822,1
20250802,141,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9443696141242981,0.7142857142857143,0.25,0.0,0,0.8782772105932235,1
20250802,142,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.5,0.9214444160461426,0.1428571428571429,0.25,0.0,0,0.8160833120346069,0
20250802,143,"Stereotaxis, Inc. (STXS) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9359729290008545,0.5714285714285714,0.25,0.0,0,0.8719796967506408,0
20250802,144,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.9551234245300293,1.0,0.25,0.0,0,0.9288425683975219,1
20250802,145,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9467087984085083,0.8571428571428572,0.25,0.0,0,0.8800315988063812,1
20250802,146,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.8914791345596313,0.0,0.25,0.0,0,0.8386093509197234,0
20250802,147,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.8985596895217896,0.1428571428571429,0.25,0.0,0,0.8439197671413421,0
20250802,148,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.944004476070404,0.7142857142857143,0.25,0.0,0,0.920503357052803,1
20250802,149,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.9361328482627869,0.4285714285714286,0.25,0.0,0,0.9145996361970901,1
20250802,150,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.9255461692810059,0.2857142857142857,0.25,0.0,0,0.8641596269607543,0
20250802,151,"EOG Resources, Inc. (EOG) Q2 2025 Earnings Call Transcript",0.8499999999999999,0.936165452003479,0.5714285714285714,0.25,0.0,0,0.9146240890026092,0
20250802,152,"GoodRx Holdings, Inc. (GDRX) Q2 2025 Earnings Call Transcript",0.6799999999999999,0.944267213344574,0.8571428571428572,0.25,0.0,0,0.8782004100084304,1
20250802,153,"GoodRx Holdings, Inc. (GDRX) Q2 2025 Earnings Call Transcript",0.4,0.9241690635681152,0.1428571428571429,0.25,0.0,0,0.7931267976760864,0
